picId	accuracy11	accuracy12	accuracy21	accuracy22	accuracy31	accuracy32	average
57	0.29678603250816465	0.23742882600653173	0.08277260678947403	0.06621808543157923	0.19579482872595838	0.07831793149038335	0.191784489341199
15	0.41392195094409134	0.41392195094409134	0.2762289972938516	0.3452862466173145	0.38112470132306003	0.285843525992295	0.35709188318700097
72	0.2534345361051873	0.5068690722103746	0.1648249168820879	0.12361868766156592	0.13937672940625048	0.24390927646093832	0.18587872746450854
38	0.34838315685130794	0.4064470163265259	0.2705903781355806	0.2254919817796505	0.23599512914397536	0.11799756457198768	0.284989554710288
74	0.10057561067796275	0.13410081423728368	0.1340865062277796	0.2681730124555592	0.6855919238006506	0.11426532063344176	0.30675134690213096
37	0.511010419848989	0.2555052099244945	0.2215819580905098	0.15510737066335684	0.39733452252818097	0.039733452252818095	0.37664230015589323
46	0.4624314642584727	0.6165752856779636	0.2165170747556637	0.2165170747556637	0.27846616603746455	0.37128822138328604	0.31913823501720034
35	0.3668393304640212	0.24455955364268078	0.18612022876686923	0.1551001906390577	0.1421213649667172	0.0355303412416793	0.23169364139920257
69	0.24215216610494286	0.24215216610494286	0.36718623329406214	0.20982070473946407	0.33508192658966574	0.19147538662266614	0.3148067753295569
26	0.20256074118209075	0.20256074118209075	0.2601830253807627	0.13009151269038136	0.2515865190192131	0.31448314877401634	0.23811009519402218
56	0.25117551831602225	0.2232671273920198	0.21497606480925804	0.21497606480925804	0.09912405711143796	0.03304135237047932	0.18842521341223942
62	0.22035451683543153	0.22035451683543153	0.03383391142209728	0.04350074325698222	0.04155493594632085	0.011872838841805957	0.09858112140128322
51	0.4498383558516419	0.39985631631257057	0.16348743851317707	0.16348743851317707	0.2524202146787633	0.05609338103972518	0.2885820030145274
44	0.16939658201507451	0.27103453122411925	0.16318329363814738	0.09790997618288842	0.06354989551904794	0.03812993731142876	0.13204325705742329
68	0.3336700864294701	0.2669360691435761	0.31417026136404735	0.12566810454561894	0.2529994378120129	0.20239955024961032	0.30027992853517677
61	0.30529777010519005	0.22203474189468367	0.07498337570216212	0.01363334103675675	0.2586130469352907	0.07053083098235201	0.21296473091421428
60	0.4790415806762688	0.4258147383789056	0.12093007470227068	0.04031002490075689	0.11798612675431717	0.03932870891810572	0.23931926071095222
12	0.20947086813514604	0.4887653589820074	0.340146887218335	0.7936760701761151	0.2755697762391811	0.3674263683189081	0.2750625105308874
14	0.2825406983338672	0.32290365523870534	0.187961274627593	0.2685161066108471	0.18808430823899075	0.05373837378256879	0.21952876040015032
66	0.2465517196417754	0.28764367291540466	0.4468540301518319	0.29790268676788795	0.2737423409339234	0.2281186174449362	0.3223826969091769
58	0.14060207498213023	0.14060207498213023	0.21427834721538228	0.1607087604115367	0.21244776815930627	0.21244776815930627	0.18910939678560626
30	0.25795068185614145	0.30094246216549836	0.24096784021107356	0.08032261340369119	0.36634128882297745	0.24422752588198496	0.28841993696339746
71	0.30234647269613213	0.30234647269613213	0.2935060873144826	0.40357087005741354	0.11103492827491872	0.04163809810309452	0.23562916276184445
29	0.5355428424376425	0.6247999828439162	0.3778453607244777	0.2518969071496518	0.46117815604502405	0.23058907802251202	0.4581887864023814
7	0.2719196024961285	0.38068744349457995	0.2217340166697413	0.2217340166697413	0.30302517902464776	0.18181510741478865	0.2655595993968392
70	0.3002577702281575	0.34315173740360855	0.011163744478959979	0.0015948206398514256	0.2929012997162658	0.16737217126643758	0.20144093814112773
73	0.16816302151152063	0.23542823011612887	0.23981781619840503	0.23981781619840503	0.16364914288893198	0.16364914288893198	0.19054332686628586
28	0.23580987567439074	0.3144131675658543	0.2875036349636302	0.2395863624696918	0.32484477904386055	0.2707039825365505	0.2827194298939605
65	0.2919046348076205	0.19460308987174701	0.12118834059011513	0.04039611353003838	0.1753254512460491	0.058441817082016366	0.19613947554792824
64	0.3134075190046925	0.37608902280563095	0.28819095549096607	0.23055276439277286	0.3974179614345369	0.15896718457381476	0.3330054786433985
55	0.29108014347012295	0.23286411477609836	0.2514049366979287	0.20112394935834293	0.4592501769112863	0.1377750530733859	0.33391175235977927
13	0.1397668532890364	0.2795337065780728	0.1320638201478079	0.33015955036951977	0.35981877453763395	0.26986408090322545	0.21054981599149278
45	0.30639695893086	0.428955742503204	0.12216987696543916	0.09773590157235132	0.20079039653229605	0.12047423791937764	0.20978574414286508
9	0.5286072179891698	0.38444161308303254	0.22763259867154167	0.10346936303251895	0.21356575627961222	0.07766027501076808	0.3232685243134412
27	0.23823947529093725	0.952957901163749	0.23701713388894982	0.5925428347223746	0.16497931723665957	0.4949379517099787	0.21341197547218224
53	0.16967808236203247	0.1939178084137514	0.26244062027923076	0.26244062027923076	0.28842584701885987	0.1648147697250628	0.24018151655337436
4	0.3239656854716968	0.2879694981970638	0.26324786200564537	0.08774928733521511	0.30502219752364174	0.10167406584121391	0.297411915000328
8	0.23322071736187835	0.3109609564825045	0.10678720323536134	0.07119146882357423	0.1511792934975769	0.10078619566505126	0.16372907136493886
11	0.1604878362468664	0.2808537134320162	0.2846596095806271	0.2134947071854703	0.27786779766064407	0.13893389883032203	0.24100508116271255
49	0.2535438234515361	0.33805843126871477	0.34701172373404915	0.28917643644504093	0.5876095514819976	0.2938047757409988	0.39605503288919425
52	0.409121383399803	0.36366345191093596	0.19762259968353835	0.15370646642052982	0.21927068174730927	0.09745363633213745	0.27533822161021687
18	0.26312330619041335	0.35083107492055116	0.16659823673477003	0.08329911836738502	0.21235875651291075	0.17696563042742564	0.2140267664793647
16	0.2269778723403544	0.30263716312047256	0.2703754448062076	0.2703754448062076	0.4660961089593253	0.15536536965310843	0.32114980870196247
25	0.42823424031047996	0.42823424031047996	0.3982991740171764	0.3982991740171764	0.13795953055907595	0.10346964791930696	0.3214976482955774
